Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Details
ANKRD37,ENSG00000186352,0.00287163683246161,0.00269817485064616,0.00375635182962109,0.00831621373981472,
GSTA4,ENSG00000170899,0.00292341497019599,0.112466943982557,0.00214717882803317,-0.00383649945836678,
DUS2,ENSG00000167264,0.00293042297582502,0.00320707550978394,0.0021931585427839,0.00864138507857474,
MFAP2,ENSG00000117122,0.00297935752775913,0.00242100472483187,0.00921318600254895,0.0314869540725332,
NPEPPS,ENSG00000141279,0.00298008704337971,0.0028488222137566,0.0025123633302031,0.00451024054528983,
FCRLB,ENSG00000162746,0.00299910900022493,0.00227818367025789,0.00363848814495071,-0.00577558163808534,
PSMB2,ENSG00000126067,0.00302763267403572,0.00416860608187664,0.00627210735366801,0.0408761176159172,
FAM71A,ENSG00000162771,0.00304625947742476,0.0103648919087779,0.00218780918065531,-0.00500494200734001,
KANSL1,ENSG00000120071,0.00304825617092896,0.0119725146260374,0.00216990299048636,-0.00605878342506806,
ZNF157,ENSG00000147117,0.00306323321892255,0.105636345112932,0.00210666015050065,0.00404522656255737,
RPP21,ENSG00000241370,0.00309933121627926,0.00302517114333123,0.00340068779516756,0.0116573108444523,
AP4B1,ENSG00000134262,0.00310482908028886,0.0028249037851712,0.00306221971148823,-0.00541023093342005,
ZBTB7A,ENSG00000178951,0.00311394010535193,0.0035394624708891,0.00462100749720107,0.00506517869371547,
CCT6B,ENSG00000132141,0.00311800385283378,0.00252482989476877,0.0174623204098734,0.0079185919513028,
MZT2B,ENSG00000152082,0.0031220435111674,0.0883603531544725,0.00214119635377519,0.0053008465222258,
PABPN1L,ENSG00000205022,0.00315454676638782,0.00494034474757554,0.00291202590298045,0.00348290736138921,
AC067968.1,ENSG00000267022,0.00316128255081893,0.0145816964750545,0.00222251931756445,0.00789813876550475,
BAG6,ENSG00000204463,0.00317022844199233,0.0126217366446925,0.00279496784276656,0.00279044310305529,
SDR16C5,ENSG00000170786,0.00320883028533425,0.00741214956765335,0.00354299237479117,0.0305407264536283,
ISL1,ENSG00000016082,0.00322039956414477,0.0182496304640429,0.0020739503096322,-0.0050993871569937,
HSPB2,ENSG00000170276,0.0033629798220548,0.0931892108199115,0.00291420565885625,-0.00746951612442832,
HSPB2-C11orf52,ENSG00000254445,0.0033629798220548,0.0931892108199115,0.00291420565885625,-0.00746951612442832,
KLF10,ENSG00000155090,0.0033685019470181,0.00293976781961136,0.00679288111202925,0.00687113706512284,
PGM2L1,ENSG00000165434,0.00348095261805703,0.0262781531152214,0.0028734551205396,0.00867633621273634,
DMRT2,ENSG00000173253,0.00348651593557303,0.00727986732134056,0.003043163635993,-0.00566809824560375,
ZNF37A,ENSG00000075407,0.00351394143042283,0.00300832954244101,0.00717160639664505,0.0105432384849992,
HSPA1B,ENSG00000204388,0.00357570300954935,0.586337983446284,0.00185996586006154,0.000825772044840098,
DROSHA,ENSG00000113360,0.00362830386220081,0.00181078923563471,0.0463260088945767,0.00489786339001516,
AL049634.2,ENSG00000260861,0.00368395619479367,0.00260081529046163,0.0121299243081499,0.0106021808576523,
AC005832.4,ENSG00000272921,0.00375221260978453,0.0118126757830894,0.00304788515870902,0.0494105848025065,
VAPB,ENSG00000124164,0.0038403874478744,0.00272709405885285,0.0979841334321664,0.0247711279830408,
KHK,ENSG00000138030,0.00385616162233593,0.0019123587603358,0.0684075510558713,0.0142808360310829,
NOL7,ENSG00000225921,0.0039043313615682,0.00348146919820791,0.0195795922189417,-0.00768253561598544,
RTL3,ENSG00000179300,0.00400056689020323,0.00944570444870585,0.00313153764049323,-0.0107905671780569,
CXCL13,ENSG00000156234,0.0040063822104689,0.00717848117616326,0.00358996765148023,0.0359900408334711,
CHMP2A,ENSG00000130724,0.00401822192582402,0.00197470600496541,0.0495938934507638,0.0275423649746428,
MEOX1,ENSG00000005102,0.00404614820598992,0.00229613131789996,0.241744607656189,-0.0169330616608485,
MASP1,ENSG00000127241,0.00408222280148385,0.574438051708005,0.00229134592041158,-0.00103926895567579,
AC040162.1,ENSG00000261884,0.00409396120696648,0.0122154984013153,0.00387416522014128,0.00832355056801074,
SEPT5,ENSG00000184702,0.00411244094711394,0.00356849110035551,0.0137067481483162,0.00695357035977076,
NCEH1,ENSG00000144959,0.00411781839306236,0.00321409508150428,0.0231395255304089,-0.00760389118157917,
PSMB10,ENSG00000205220,0.00413211187593732,0.00489125096884691,0.00383905087970704,0.00871996719828058,
SMYD5,ENSG00000135632,0.00419314488499456,0.0240698784882761,0.00268315593340995,0.0103143560511365,
CCP110,ENSG00000103540,0.00420242573886687,0.00210351483396765,0.115084656753168,-0.00544040282903954,
TMEM9,ENSG00000116857,0.00426249380339683,0.00814441542972999,0.00398177281007228,-0.00695173293557715,
VMA21,ENSG00000160131,0.00426385292820153,0.0170692170884872,0.00262475503571669,0.0173111460094972,
VAV3,ENSG00000134215,0.00427687730457715,0.0199779842988592,0.00222288497653578,0.00427623450132291,
CADM4,ENSG00000105767,0.00430068686289664,0.00259569476278099,0.0220076398456988,0.0185155908216694,
SEMG2,ENSG00000124157,0.00430539526910279,0.0645253562340764,0.0030219403959546,-0.00426927317197323,
NCSTN,ENSG00000162736,0.00437301991799877,0.0822704570176143,0.00222441469078338,-0.00247786778259597,
DBF4,ENSG00000006634,0.00441108088852049,0.0450433167773391,0.00244827399667424,0.00903111883950305,
TAPBPL,ENSG00000139192,0.00447921341968527,0.0181005522407145,0.00329842318197549,0.00535422984933545,
AP3S2,ENSG00000157823,0.00448910759067622,0.00368476801489681,0.00579069042382929,0.00933881801835622,
CNPY2,ENSG00000257727,0.00454141479189618,0.00413058888710627,0.00593241632118946,0.0112188310616177,
SCG5,ENSG00000166922,0.00460130517376933,0.00326475531164871,0.0296524930115069,0.0187563834187236,
IRAK2,ENSG00000134070,0.00461864369811493,0.00237476004851955,0.162475317049777,0.00759848993207408,
ZBTB46,ENSG00000130584,0.00463196966289747,0.00735010583415985,0.0050230660166134,-0.00573494181911076,
ATP4B,ENSG00000186009,0.00463496363753213,0.00226198537581634,0.393383949929726,-0.0170582272673755,
