Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Details
TMEM110-MUSTN1,ENSG00000248592,0.000566913463796448,0.00146834742784363,0.00135034522415123,0.0574627056122341,
ABCB11,ENSG00000073734,0.000574165746032418,0.00174273278018944,0.000489646180504733,0.016244480624173,
USP27X,ENSG00000273820,0.000578419516854334,0.000560692425604525,0.00149515447633242,0.0356354733119786,
OR4C12,ENSG00000221954,0.000579486858072853,0.000486451065711879,0.00540216904136903,0.0560822511653296,
PPIAL4H,ENSG00000270339,0.000596154054417375,0.00166918200815402,0.000552218622360434,0.0942374055586987,
NUBPL,ENSG00000151413,0.000622895203393203,0.0019006976207141,0.00107066286899671,0.0968698250588106,
NISCH,ENSG00000010322,0.000632427177188144,0.732724784861632,0.000260064885929556,0.00122200829475181,
B3GNT5,ENSG00000176597,0.000638128488425926,0.0223060256067451,0.000334636549779055,0.0542097680813284,
NCKIPSD,ENSG00000213672,0.000703119337685187,0.163072405176035,0.000311551815759925,0.00723279428681602,
CUL1,ENSG00000055130,0.00071642656439308,0.00686851918518561,0.000721348468917138,0.0482744905011333,
NOA1,ENSG00000084092,0.000748459017749892,0.00168938136906149,0.00074221469503144,0.0251883709423184,
AC091167.2,ENSG00000261147,0.000759451734249628,0.0032653260031662,0.000641750550171905,0.105764306252558,
CD274,ENSG00000120217,0.000779919675847895,0.00488264789981896,0.00064835790920359,0.0739847888129579,
SIGLEC14,ENSG00000254415,0.000834015707531166,0.000667986855169778,0.027272924215775,0.0328973010163166,
HSPA14,ENSG00000284024,0.000858241038010465,0.0168196813242663,0.000687502877265489,0.132841424792225,
CHD2,ENSG00000173575,0.000865916575574222,0.00315039054077948,0.000831374435602772,0.015912687413841,
CENPI,ENSG00000102384,0.000898816103995781,0.000627825329756582,0.0741683473169421,0.039534793399783,
HIST2H2AC,ENSG00000184260,0.000995320374246766,0.210427620767383,0.000582992535806071,0.017111353625531,
CSF3R,ENSG00000119535,0.00110843581761533,0.000711314288649012,0.0411293531881659,0.0211702808010807,
ERICH6,ENSG00000163645,0.00116305446422571,0.0177846059034177,0.000766059794765961,0.0510189427213707,
CLCA1,ENSG00000016490,0.00118564729450965,0.00826488426424699,0.000897582393501462,0.0228301244369723,
