Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Details
SLC13A5,ENSG00000141485,0.00349066537037646,0.0502990471168081,0.00201733607703924,0.0341079430547142,
POLG,ENSG00000140521,0.00353381261120056,0.389667779050179,0.00158222831982591,0.00345646042801966,
RINL,ENSG00000187994,0.00355079476386255,0.0260975211124926,0.00249685553782297,0.0340129312349367,
FAM124A,ENSG00000150510,0.00363799790453578,0.00177460179374689,0.484704969954028,-0.0320015120411003,
LIN52,ENSG00000205659,0.00364516611150234,0.0631786380422972,0.0018232153557336,0.0905045522588346,
FOXD4,ENSG00000170122,0.00364813588722102,0.239268853802634,0.00179139588027477,0.0117925946480008,
PPT2-EGFL8,ENSG00000258388,0.00384576215348054,0.0463209405960106,0.00248859528232503,0.0397634197868858,
COA1,ENSG00000106603,0.00391671013829997,0.0358916195240249,0.0022358551362931,0.0804070815282173,
CYP2A6,ENSG00000255974,0.00392007210933343,0.0018838044879802,0.0423371708794051,0.0200453584157415,
XAGE3,ENSG00000171402,0.00393073274920264,0.00235186028613676,0.0294865763151119,0.0898100933952994,
SMCHD1,ENSG00000101596,0.00393666748021915,0.0443476204537292,0.00260162924728213,0.0247554030347796,
SENP7,ENSG00000138468,0.00394454527985244,0.00216089736962877,0.0300167488892522,0.0408837910238054,
GDF10,ENSG00000266524,0.00402373631040254,0.00286151304751125,0.0174886307589057,0.0330336213329275,
AP001273.2,ENSG00000284057,0.0040240818409365,0.00322337314579413,0.019733363975957,0.0462096689565401,
SPATA33,ENSG00000167523,0.00418406840432906,0.0037394848497152,0.0105134123167965,0.0349672920355072,
BLOC1S6,ENSG00000104164,0.00419412492817284,0.0845667847464163,0.00201283040777744,0.0808754045240421,
EIF3E,ENSG00000104408,0.00423626043801151,0.0247521814530576,0.00272123774351118,0.0899672226034502,
IRS2,ENSG00000185950,0.00424143119739762,0.132633898053623,0.00262926599693636,0.00852062688400061,
TTC25,ENSG00000204815,0.00427374823076865,0.00482972333280363,0.00460680317155115,-0.0345741847745017,
NAGA,ENSG00000198951,0.00431679902240167,0.0108165619081014,0.0031142185895624,0.0271925339050051,
TOMM40L,ENSG00000158882,0.00435375901654955,0.0104805788666152,0.00333390606029171,0.0501876823070311,
TAS2R39,ENSG00000236398,0.00436120315015209,0.483080111610125,0.00233620547434366,0.0114756080463084,
SLC4A10,ENSG00000144290,0.00438942717314728,0.0118821802013505,0.00541715379715468,0.0395183069487419,
ICAM2,ENSG00000108622,0.00445597501784156,0.096051479691207,0.00217174194925729,0.0360559256971873,
PARP11,ENSG00000111224,0.00446162424555507,0.0880828734692765,0.00262421746096297,0.0478883240053747,
