Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Details
PAK1IP1,ENSG00000111845,0.00472137444193932,0.00536463329606518,0.00806403607769268,0.0542278169411308,
FBH1,ENSG00000134452,0.00478042198412154,0.00859477604462833,0.00816016459564795,0.0553413487834571,
FBN2,ENSG00000138829,0.00482173088515758,0.00301053745191104,0.0363032965052641,0.0539529324300603,
SIRT7,ENSG00000187531,0.00482228506717042,0.0180165151314642,0.00416157935035577,0.0378879648688342,
VTCN1,ENSG00000134258,0.00486823886405485,0.0502365157957504,0.00297089471978607,0.0463027894534466,
ABI3,ENSG00000108798,0.00497522389507599,0.00384489777574282,0.00933413795946425,0.0417742091939483,
LRRC37A,ENSG00000176681,0.00498251857509779,0.00704292478880353,0.00489439646835832,0.0763139817845959,
CHRNA9,ENSG00000174343,0.00502916659789032,0.0270439803239486,0.00442804082497628,-0.0223076653067377,
GOLGA6L10,ENSG00000278662,0.00505328769658109,0.0294118109516206,0.00375823666536856,0.0314719676824275,
HIP1,ENSG00000127946,0.00505446386465758,0.108749275819678,0.00248033468402264,0.0294568297665242,
CDKL4,ENSG00000205111,0.00505485883922585,0.2401649800412,0.00264748119895997,0.0175504512565823,
CTNND2,ENSG00000169862,0.00506402513369064,0.0100511412996322,0.00353498336294999,0.112869784403785,
SFSWAP,ENSG00000061936,0.00520069209273255,0.00439126118185307,0.00785592492942955,0.0770227719103373,
PEAK3,ENSG00000188305,0.00520164865398798,0.00275692459456334,0.0617517197087478,0.0638786781043897,
WDR55,ENSG00000120314,0.00523263912911276,0.00282303245511129,0.0329083911426911,-0.0222316544278831,
SMARCA1,ENSG00000102038,0.00527635690010519,0.00400655775625447,0.0110354456206527,0.118711353999861,
SLC36A3,ENSG00000186334,0.00533260408614056,0.128709313813838,0.00269792445682926,0.0224654271139998,
AATK,ENSG00000181409,0.00536414475509905,0.00513556340211285,0.0127227348748127,0.0309709954882046,
RNF125,ENSG00000101695,0.00563030964588462,0.0040683051189665,0.00938171129659482,0.0607474811878312,
TLX2,ENSG00000115297,0.0056606660057168,0.00804192648336599,0.00583670011522719,0.0808599591694088,
GNGT2,ENSG00000167083,0.00567747246232831,,,,
SLC9C2,ENSG00000162753,0.00571483261752237,0.00633620187092265,0.0127800600133749,0.0353776318810262,
MYOF,ENSG00000138119,0.00575441909154961,0.00346188274174941,0.0569343826934149,0.0121814967941282,
SIN3A,ENSG00000169375,0.00576930871901238,0.00593748762705859,0.00537887370810564,0.16684696912668,
HMG20A,ENSG00000140382,0.00581220291909412,0.0166681255060719,0.00468301381695835,0.051620857641829,
AL772284.2,ENSG00000277535,0.00586254404501296,0.00946295715993495,0.00540146809738196,0.0425427515266241,
TMEM186,ENSG00000184857,0.00590000076959785,0.0160406192293013,0.00391490009756645,0.101552204982297,
DLGAP3,ENSG00000116544,0.00592488512400002,0.00441313047974679,0.00644320719920799,0.176671597730688,
OVOL1,ENSG00000172818,0.00598919508428664,0.02323561918591,0.00394709583782704,0.0891116768835154,
HSPB8,ENSG00000152137,0.00602508834420068,0.00493557831500635,0.00833612618319768,0.101595963099954,
SLC2A4,ENSG00000181856,0.00609187950670875,0.011155826985227,0.00552387704190482,0.059588756737694,
CEACAM3,ENSG00000170956,0.00612331863661852,0.00336334513140257,0.122910779824478,0.0581232924246296,
FOS,ENSG00000170345,0.00634279909044844,0.00389051334810631,0.00954476812471627,0.181681307192353,
SPEF2,ENSG00000152582,0.00639855956979252,0.948366239793715,0.00301618256261005,0.000483243875144341,
KRCC1,ENSG00000172086,0.00641635240388816,0.0044675458835064,0.0574338600678244,0.0790105445117731,
BHLHE22,ENSG00000180828,0.00642987818648155,0.00627988057835771,0.00624211434640121,0.0125946735444953,
MLIP,ENSG00000146147,0.00646456629529335,0.344636072501537,0.00380864357111443,0.00858212251206891,
NELL1,ENSG00000165973,0.00646658285515134,0.110168095066815,0.00308607278285833,0.024352859941762,
SARDH,ENSG00000123453,0.00648704179592863,0.00408445017239201,0.0858506495264222,-0.0179606060425544,
SAFB2,ENSG00000130254,0.00650150911170644,0.0057859313334897,0.012112010065608,0.0833420642916138,
C4orf33,ENSG00000151470,0.00652715560971495,0.0530807853649382,0.00366258401478869,0.0301203587964262,
SGPL1,ENSG00000166224,0.00655690696992983,0.111450088096571,0.0033294880968664,0.0206312748000515,
DPY19L2,ENSG00000177990,0.00656787730489539,0.284753343999338,0.00335309770915404,0.0149621527467562,
ALKAL2,ENSG00000189292,0.00656859532413456,0.00574601923542251,0.0080405949543626,0.0890911218393344,
GNPDA1,ENSG00000113552,0.00658997998281374,0.0350655717662636,0.00359619969293357,0.0358950589083926,
RAMAC,ENSG00000169612,0.00659047812252156,0.0435118103318524,0.00371100284116666,0.0544579402652325,
LRRC66,ENSG00000188993,0.00669639188794469,0.00356666866939004,0.0653787618183017,0.0320726804914445,
SLC26A5,ENSG00000170615,0.00672413410594341,0.102388668783776,0.00353859689875635,0.0246956005764523,
C1RL,ENSG00000139178,0.0068446722377431,0.0414436323533964,0.0041319321584099,0.0340048307079823,
FAM228B,ENSG00000219626,0.00685593498649961,0.00858237767626591,0.0064488640067657,-0.00659080168599963,
PABPC5,ENSG00000174740,0.00686670310480209,0.0111773301610536,0.00516433651375747,0.108761141379182,
N4BP3,ENSG00000145911,0.00687636229368183,0.00641690868551881,0.0167626928574589,0.0589620662906165,
EXOSC2,ENSG00000130713,0.00696076447427174,0.0118983200047128,0.00582581437832297,0.0292442592016241,
PLN,ENSG00000198523,0.00696207249274483,0.0103042014649195,0.00647272451256931,0.0785614176965152,
DTNBP1,ENSG00000047579,0.00699954948109438,0.00416448234828781,0.0260113712876514,0.0497565533108841,
UPB1,ENSG00000100024,0.00702645904011168,0.00545565245444624,0.0122694632591913,-0.0129294917383382,
STOML2,ENSG00000165283,0.00710704293100484,0.0557502596818527,0.00373721199232202,0.0581249456896024,
LRRC40,ENSG00000066557,0.00713340652156258,0.21054230813341,0.00372352475616244,0.0153639780924109,
PTCD3,ENSG00000132300,0.0071741566906276,0.321860892467774,0.00405102218484832,0.00962690305488119,
TRIM37,ENSG00000108395,0.00724004247771426,0.105191064977905,0.00352328813135827,0.0168384449170473,
ZXDA,ENSG00000198205,0.00725115456991787,0.0171141890879006,0.00579282946259396,0.0467504127487335,
MRPS15,ENSG00000116898,0.00725505558129502,0.00695993122852867,0.00721515403366779,0.0181317226574007,
VWA7,ENSG00000204396,0.00728468357920875,0.0809225726846872,0.00474710379553289,-0.0025879995070137,
CALCA,ENSG00000110680,0.00736644383657936,0.00472899599098764,0.0166050948159747,0.179036154980579,
CLEC2A,ENSG00000188393,0.00740439194899201,0.0221645719127588,0.00507562733055877,0.074830094275494,
GABRA5,ENSG00000186297,0.00742637280164871,0.0292325001136838,0.00461459242083384,0.0706500020069306,
